crew_id	role	movie_id
nm5961533	miscellaneous	tt0389790
nm5961533	miscellaneous	tt0266777
nm5961533	miscellaneous	tt0481499
nm5961533	miscellaneous	tt0892782
nm5961542	producer,production_manager,miscellaneous	tt0389790
nm5961542	producer,production_manager,miscellaneous	tt8858104
nm5961542	producer,production_manager,miscellaneous	tt0481499
nm5961542	producer,production_manager,miscellaneous	tt6591468
nm5961553	miscellaneous	tt0389790
nm5961553	miscellaneous	tt0481499
nm5961554	miscellaneous	tt0481499
nm5961554	miscellaneous	tt0389790
nm5961558	miscellaneous	tt0892782
nm5961558	miscellaneous	tt0481499
nm5961558	miscellaneous	tt0389790
nm5961562	miscellaneous	tt0389790
nm5961562	miscellaneous	tt0481499
nm5961572	miscellaneous	tt0481499
nm5961572	miscellaneous	tt0389790
nm5961575	miscellaneous	tt0892782
nm5961575	miscellaneous	tt0389790
nm5961575	miscellaneous	tt0481499
nm5961576	miscellaneous	tt0481499
nm5961576	miscellaneous	tt0892782
nm5961576	miscellaneous	tt0389790
nm5961576	miscellaneous	tt3070936
nm5961577	miscellaneous	tt0389790
nm5961577	miscellaneous	tt0481499
nm5961579	miscellaneous	tt0481499
nm5961579	miscellaneous	tt0892782
nm5961579	miscellaneous	tt0389790
nm5961583	miscellaneous	tt0481499
nm5961583	miscellaneous	tt0389790
nm5961584	miscellaneous	tt0389790
nm5961584	miscellaneous	tt0481499
nm5961585	miscellaneous	tt0481499
nm5961585	miscellaneous	tt0389790
nm5961585	miscellaneous	tt0892782
nm5961586	miscellaneous	tt0892782
nm5961586	miscellaneous	tt0481499
nm5961586	miscellaneous	tt0389790
nm5961589	miscellaneous	tt0389790
nm5961589	miscellaneous	tt0481499
nm5961589	miscellaneous	tt0892782
nm5961590	miscellaneous	tt0389790
nm5961590	miscellaneous	tt0481499
nm5961596	miscellaneous	tt0389790
nm5961596	miscellaneous	tt0481499
nm5961599	miscellaneous	tt0481499
nm5961599	miscellaneous	tt0389790
nm5961599	miscellaneous	tt0892782
nm5961604	miscellaneous	tt0389790
nm5961604	miscellaneous	tt0481499
nm5961605	miscellaneous,actor	tt0389790
nm5961605	miscellaneous,actor	tt0481499
nm5961605	miscellaneous,actor	tt8878716
nm5961606	miscellaneous	tt0481499
nm5961606	miscellaneous	tt0389790
nm5961610	miscellaneous	tt0481499
nm5961610	miscellaneous	tt0389790
nm5961611	miscellaneous	tt0389790
nm5961611	miscellaneous	tt0481499
nm5961611	miscellaneous	tt0892782
nm5961615	miscellaneous	tt0389790
nm5961615	miscellaneous	tt0481499
nm5961616	miscellaneous	tt0389790
nm5961616	miscellaneous	tt0481499
nm5961617	miscellaneous	tt0389790
nm5961617	miscellaneous	tt3070936
nm5961617	miscellaneous	tt0481499
nm5961618	miscellaneous	tt0481499
nm5961618	miscellaneous	tt0389790
nm5961618	miscellaneous	tt0892782
nm5961620	miscellaneous	tt0481499
nm5961620	miscellaneous	tt0389790
nm5961621	miscellaneous	tt0389790
nm5961621	miscellaneous	tt0481499
nm5961621	miscellaneous	tt0892782
nm5961623	miscellaneous	tt0389790
nm5961623	miscellaneous	tt0892782
nm5961623	miscellaneous	tt3070936
nm5961623	miscellaneous	tt0481499
nm5961627	miscellaneous	tt0389790
nm5961627	miscellaneous	tt0481499
nm5961627	miscellaneous	tt2092158
nm5961630	miscellaneous	tt0389790
nm5961630	miscellaneous	tt0481499
nm5961630	miscellaneous	tt0892782
nm5961631	miscellaneous	tt0389790
nm5961631	miscellaneous	tt0481499
nm5961635	miscellaneous	tt0892782
nm5961635	miscellaneous	tt0389790
nm5961635	miscellaneous	tt0481499
nm5961637	miscellaneous	tt0481499
nm5961637	miscellaneous	tt3070936
nm5961637	miscellaneous	tt0389790
nm5961638	miscellaneous	tt0481499
nm5961638	miscellaneous	tt0389790
nm5961639	miscellaneous	tt0481499
nm5961639	miscellaneous	tt0389790
nm5961646	miscellaneous	tt0389790
nm5961646	miscellaneous	tt0892782
nm5961646	miscellaneous	tt0481499
nm5961650	miscellaneous	tt1734135
nm5961650	miscellaneous	tt5580664
nm5961650	miscellaneous	tt0389790
nm5961650	miscellaneous	tt0481499
nm5961651	miscellaneous	tt0481499
nm5961651	miscellaneous	tt0389790
nm5961653	miscellaneous	tt0481499
nm5961653	miscellaneous	tt1623757
nm5961653	miscellaneous	tt0389790
nm5961655	miscellaneous	tt0389790
nm5961655	miscellaneous	tt10436228
nm5961655	miscellaneous	tt0481499
nm5961656	miscellaneous	tt0481499
nm5961656	miscellaneous	tt0389790
nm5961657	miscellaneous	tt0481499
nm5961657	miscellaneous	tt0389790
nm5961663	miscellaneous	tt0481499
nm5961663	miscellaneous	tt0389790
nm5961675	miscellaneous,art_department	tt0389790
nm5961675	miscellaneous,art_department	tt5691474
nm5961675	miscellaneous,art_department	tt3010520
nm5961675	miscellaneous,art_department	tt0481499
nm5961681	miscellaneous	tt0481499
nm5961681	miscellaneous	tt0389790
nm5961682	miscellaneous	tt0481499
nm5961682	miscellaneous	tt0389790
nm5961684	miscellaneous	tt0389790
nm5961684	miscellaneous	tt0481499
nm5961689	miscellaneous	tt0481499
nm5961689	miscellaneous	tt3070936
nm5961689	miscellaneous	tt0389790
nm5961694	miscellaneous	tt0481499
nm5961694	miscellaneous	tt0389790
nm5961696	miscellaneous	tt0389790
nm5961696	miscellaneous	tt0892782
nm5961696	miscellaneous	tt0481499
nm5961698	production_manager,miscellaneous	tt0481499
nm5961698	production_manager,miscellaneous	tt0389790
nm5961698	production_manager,miscellaneous	tt2267968
nm5961698	production_manager,miscellaneous	tt1679335
nm5961699	miscellaneous	tt0481499
nm5961699	miscellaneous	tt0389790
nm5961700	miscellaneous	tt0481499
nm5961700	miscellaneous	tt0892782
nm5961700	miscellaneous	tt0389790
nm5961709	miscellaneous	tt0481499
nm5961709	miscellaneous	tt0892782
nm5961709	miscellaneous	tt0389790
nm5961713	miscellaneous	tt7162324
nm5961713	miscellaneous	tt0481499
nm5961713	miscellaneous	tt0389790
nm5961713	miscellaneous	tt3070936
nm5963604	animation_department	tt7665638
nm5963604	animation_department	tt1333125
nm5963604	animation_department	tt10515852
nm5963604	animation_department	tt3496764
nm5970928	camera_department	tt1333125
nm5972021	visual_effects	tt1333125
nm5972022	visual_effects	tt1333125
nm5972023	visual_effects	tt1333125
nm5972023	visual_effects	tt2488778
nm5972024	visual_effects	tt1333125
nm5972043	camera_department	tt1333125
nm5972044	camera_department	tt1333125
nm5972046	camera_department	tt1333125
nm5972047	camera_department	tt1333125
nm5972048	camera_department	tt1333125
nm5972049	camera_department	tt1333125
nm5972055	camera_department	tt1333125
nm5972056	camera_department	tt1333125
nm5972058	camera_department	tt1333125
nm5972060	art_department	tt1333125
nm5972061	art_department	tt1333125
nm5972062	art_department	tt1333125
nm5972063	art_department	tt1333125
nm5972064	art_department	tt1333125
nm5972065	assistant_director	tt1333125
nm5972066	camera_department	tt1333125
nm5972067	camera_department	tt1333125
nm5972068	camera_department	tt1333125
nm5972069	cinematographer	tt1333125
nm5972070	editor,editorial_department	tt1333125
nm5972072	transportation_department	tt1333125
nm5972073	transportation_department	tt1800246
nm5972073	transportation_department	tt1333125
nm5972075	miscellaneous	tt1333125
nm5972076	miscellaneous	tt1333125
nm5972077	miscellaneous	tt1333125
nm5972078	costume_department,miscellaneous	tt4546294
nm5972078	costume_department,miscellaneous	tt4355534
nm5972078	costume_department,miscellaneous	tt6956566
nm5972078	costume_department,miscellaneous	tt1333125
nm5972079	miscellaneous	tt1333125
nm5972080	miscellaneous	tt1333125
nm5972081	miscellaneous	tt1333125
nm5972082	editorial_department,miscellaneous	tt1311071
nm5972082	editorial_department,miscellaneous	tt1333125
nm5972083	miscellaneous	tt1333125
nm5972084	miscellaneous	tt1333125
nm5972085	miscellaneous	tt1333125
nm5972086	location_management	tt1333125
nm5972087	miscellaneous	tt1333125
nm5972088	miscellaneous	tt1333125
nm5972089	miscellaneous	tt1333125
nm5972090	location_management	tt1333125
nm5972091	miscellaneous	tt1333125
nm5972093	art_department	tt1333125
nm5972094	art_department	tt2503954
nm5972094	art_department	tt1333125
nm5972095	art_department	tt1333125
nm5972098	camera_department	tt1333125
nm5972100	miscellaneous	tt1333125
nm5972101	location_management	tt1333125
nm5972102	miscellaneous	tt1333125
nm5972103	location_management	tt1333125
nm5972103	location_management	tt0365513
nm5972105	miscellaneous	tt1333125
nm5972106	miscellaneous	tt1333125
nm5972108	miscellaneous	tt1333125
nm5972110	miscellaneous	tt1333125
nm5972112	miscellaneous	tt1333125
nm5972113	miscellaneous	tt1333125
nm5972114	miscellaneous	tt1333125
nm5972115	art_department,miscellaneous	tt1333125
nm5972115	art_department,miscellaneous	tt11666734
nm5972116	miscellaneous	tt1333125
nm5972166	animation_department	tt1333125
nm5972178	editorial_department	tt1333125
nm5972179	editorial_department	tt14061598
nm5972179	editorial_department	tt0159876
nm5972179	editorial_department	tt13612162
nm5972179	editorial_department	tt1333125
nm5972180	editorial_department	tt10472320
nm5972180	editorial_department	tt1333125
nm5972182	producer	tt1333125
nm5972183	production_manager	tt1333125
nm5972184	sound_department	tt1333125
nm5972188	transportation_department	tt1333125
nm5972189	transportation_department	tt1333125
nm5972190	transportation_department	tt1333125
nm5972190	transportation_department	tt6320628
nm5972191	visual_effects	tt5806792
nm5972191	visual_effects	tt7160070
nm5972191	visual_effects	tt3810192
nm5972191	visual_effects	tt1333125
nm5972192	visual_effects	tt1333125
nm5972193	visual_effects	tt1333125
nm5972216	art_department	tt1333125
nm5972220	camera_department	tt1333125
nm5972221	camera_department	tt1333125
nm5972222	transportation_department	tt6320628
nm5972222	transportation_department	tt1333125
nm5972223	miscellaneous	tt1333125
nm5972224	miscellaneous	tt1333125
nm5972225	miscellaneous	tt1333125
nm5972226	miscellaneous	tt1333125
nm5972227	miscellaneous	tt1333125
nm5972229	miscellaneous	tt1333125
nm5972230	miscellaneous,location_management,production_manager	tt1333125
nm5972230	miscellaneous,location_management,production_manager	tt0383010
nm5972230	miscellaneous,location_management,production_manager	tt7508932
nm6010330	miscellaneous	tt0481499
nm6010330	miscellaneous	tt0389790
nm6026979	camera_department,miscellaneous	tt4046784
nm6026979	camera_department,miscellaneous	tt3420504
nm6026979	camera_department,miscellaneous	tt1628841
nm6026979	camera_department,miscellaneous	tt9243946
nm6031124	visual_effects	tt1663662
nm6031124	visual_effects	tt3014284
nm6031124	visual_effects	tt4116284
nm6031124	visual_effects	tt1877830
nm6036229	art_department,miscellaneous,costume_department	tt3829920
nm6036229	art_department,miscellaneous,costume_department	tt2910814
nm6036229	art_department,miscellaneous,costume_department	tt9243946
nm6036229	art_department,miscellaneous,costume_department	tt1628841
nm6036230	make_up_department,miscellaneous	tt6878306
nm6036230	make_up_department,miscellaneous	tt2980592
nm6036230	make_up_department,miscellaneous	tt3553976
nm6036230	make_up_department,miscellaneous	tt9243946
nm6059198	producer	tt8080210
nm6059198	producer	tt15384508
nm6059198	producer	tt6472970
nm6059198	producer	tt1490017
nm6099267	miscellaneous,art_department	tt1490017
nm6099267	miscellaneous,art_department	tt6800590
nm6099267	miscellaneous,art_department	tt5127574
nm6110931	animation_department,production_manager,actress	tt3513498
nm6110931	animation_department,production_manager,actress	tt3014284
nm6110931	animation_department,production_manager,actress	tt1343092
nm6110931	animation_department,production_manager,actress	tt4116284
nm6110933	visual_effects,animation_department	tt1490017
nm6110933	visual_effects,animation_department	tt1343092
nm6110968	visual_effects,miscellaneous	tt1490017
nm6110968	visual_effects,miscellaneous	tt1343092
nm6110969	visual_effects,miscellaneous	tt1490017
nm6110969	visual_effects,miscellaneous	tt3594826
nm6110969	visual_effects,miscellaneous	tt4116284
nm6110969	visual_effects,miscellaneous	tt1343092
nm6110970	miscellaneous,visual_effects	tt3594826
nm6110970	miscellaneous,visual_effects	tt1343092
nm6110970	miscellaneous,visual_effects	tt1490017
nm6111321	animation_department,visual_effects	tt10539608
nm6111321	animation_department,visual_effects	tt4116284
nm6111321	animation_department,visual_effects	tt2404233
nm6111321	animation_department,visual_effects	tt5884052
nm6124081	actor,miscellaneous	tt4116284
nm6124081	actor,miscellaneous	tt3494424
nm6124081	actor,miscellaneous	tt2497834
nm6124081	actor,miscellaneous	tt2510894
nm6138785	miscellaneous	tt0389790
nm6138785	miscellaneous	tt0481499
nm6145300	visual_effects,director	tt2103281
nm6145300	visual_effects,director	tt5884052
nm6145300	visual_effects,director	tt4116284
nm6145300	visual_effects,director	tt3794354
nm6158456	animation_department	tt3014284
nm6158456	animation_department	tt4633694
nm6158456	animation_department	tt4116284
nm6158456	animation_department	tt7979580
nm6159601	actor,miscellaneous	tt0175142
nm6159601	actor,miscellaneous	tt1946347
nm6159601	actor,miscellaneous	tt3410572
nm6159601	actor,miscellaneous	tt3630700
nm6161984	producer,miscellaneous,executive	tt1490017
nm6161984	producer,miscellaneous,executive	tt4116284
nm6161984	producer,miscellaneous,executive	tt8376234
nm6161984	producer,miscellaneous,executive	tt5117670
nm6164151	animation_department	tt1809398
nm6164151	animation_department	tt4116284
nm6164151	animation_department	tt1490017
nm6164151	animation_department	tt3014284
nm6171194	actress,stunts,producer	tt1430587
nm6171194	actress,stunts,producer	tt1974419
nm6171194	actress,stunts,producer	tt5715524
nm6171194	actress,stunts,producer	tt9243946
nm6174059	miscellaneous	tt0389790
nm6174059	miscellaneous	tt2245084
nm6174059	miscellaneous	tt2294629
nm6174059	miscellaneous	tt3521164
nm6208558	camera_department	tt9243946
nm6208558	camera_department	tt1339091
nm6208558	camera_department	tt3922818
nm6208558	camera_department	tt3453512
nm6210327	editorial_department,producer,miscellaneous	tt1630029
nm6210327	editorial_department,producer,miscellaneous	tt6182908
nm6210327	editorial_department,producer,miscellaneous	tt4097640
nm6210327	editorial_department,producer,miscellaneous	tt4116284
nm6211248	soundtrack	tt0257106
nm6211248	soundtrack	tt0376541
nm6211248	soundtrack	tt0120788
nm6211248	soundtrack	tt0353014
nm6211249	soundtrack	tt0120788
nm6211249	soundtrack	tt0257106
nm6211249	soundtrack	tt0376541
nm6211249	soundtrack	tt0353014
nm6212272	visual_effects,miscellaneous,art_department	tt1679335
nm6212272	visual_effects,miscellaneous,art_department	tt1911658
nm6212272	visual_effects,miscellaneous,art_department	tt0864835
nm6212272	visual_effects,miscellaneous,art_department	tt4116284
nm6220867	visual_effects,special_effects,editorial_department	tt10648342
nm6220867	visual_effects,special_effects,editorial_department	tt2076822
nm6220867	visual_effects,special_effects,editorial_department	tt9243946
nm6220867	visual_effects,special_effects,editorial_department	tt3640424
nm6241336	soundtrack,composer,actress	tt2322441
nm6241336	soundtrack,composer,actress	tt3410834
nm6241336	soundtrack,composer,actress	tt3717490
nm6241336	soundtrack,composer,actress	tt4116284
nm6255464	miscellaneous,art_department,producer	tt1490017
nm6255464	miscellaneous,art_department,producer	tt2356791
nm6255464	miscellaneous,art_department,producer	tt1871731
nm6255464	miscellaneous,art_department,producer	tt5127574
nm6255469	writer,miscellaneous,producer	tt2356791
nm6255469	writer,miscellaneous,producer	tt1490017
nm6255469	writer,miscellaneous,producer	tt5127574
nm6261125	animation_department,visual_effects	tt4116284
nm6261125	animation_department,visual_effects	tt1490017
nm6261125	animation_department,visual_effects	tt1762399
nm6261125	animation_department,visual_effects	tt3014284
nm6269125	actor,soundtrack	tt1711525
nm6269125	actor,soundtrack	tt13075042
nm6269125	actor,soundtrack	tt4116284
nm6269125	actor,soundtrack	tt5161658
nm6271657	camera_department,miscellaneous,costume_department	tt3420504
nm6271657	camera_department,miscellaneous,costume_department	tt9243946
nm6271657	camera_department,miscellaneous,costume_department	tt1628841
nm6271657	camera_department,miscellaneous,costume_department	tt2975590
nm6274133	actor,art_department	tt1490017
nm6279649	visual_effects,animation_department,cinematographer	tt3501632
nm6279649	visual_effects,animation_department,cinematographer	tt3385516
nm6279649	visual_effects,animation_department,cinematographer	tt0458525
nm6279649	visual_effects,animation_department,cinematographer	tt1490017
nm6286953	soundtrack,music_department,actor	tt3528688
nm6286953	soundtrack,music_department,actor	tt4335742
nm6286953	soundtrack,music_department,actor	tt1490017
nm6286953	soundtrack,music_department,actor	tt4656392
nm6289350	editorial_department,producer	tt1490017
nm6289350	editorial_department,producer	tt5340158
nm6289350	editorial_department,producer	tt19499634
nm6297976	miscellaneous,editorial_department,visual_effects	tt2034800
nm6297976	miscellaneous,editorial_department,visual_effects	tt4116284
nm6297976	miscellaneous,editorial_department,visual_effects	tt3498820
nm6297976	miscellaneous,editorial_department,visual_effects	tt3896198
nm6306187	visual_effects	tt0389790
nm6307744	miscellaneous	tt3032476
nm6307744	miscellaneous	tt8226360
nm6307744	miscellaneous	tt9243946
nm6307744	miscellaneous	tt10279176
nm6317036	make_up_department,director,writer	tt7897330
nm6317036	make_up_department,director,writer	tt7370088
nm6317036	make_up_department,director,writer	tt9243946
nm6317036	make_up_department,director,writer	tt7588054
nm6321876	visual_effects	tt1490017
nm6321876	visual_effects	tt1343092
nm6321876	visual_effects	tt6292852
nm6321876	visual_effects	tt0983946
nm6321878	visual_effects,miscellaneous	tt1490017
nm6321878	visual_effects,miscellaneous	tt10665338
nm6321878	visual_effects,miscellaneous	tt3882082
nm6321878	visual_effects,miscellaneous	tt1051906
nm6321881	visual_effects,miscellaneous	tt1490017
nm6321881	visual_effects,miscellaneous	tt1762399
nm6321881	visual_effects,miscellaneous	tt1343092
nm6321882	miscellaneous	tt1490017
nm6321885	visual_effects,animation_department	tt1490017
nm6321885	visual_effects,animation_department	tt4574334
nm6321885	visual_effects,animation_department	tt17080288
nm6321885	visual_effects,animation_department	tt1733785
nm6321895	visual_effects	tt1490017
nm6321896	visual_effects	tt4633694
nm6321896	visual_effects	tt1133985
nm6321896	visual_effects	tt1490017
nm6321896	visual_effects	tt3498820
nm6321907	miscellaneous	tt1490017
nm6321909	miscellaneous	tt1490017
nm6321909	miscellaneous	tt3594826
nm6321910	miscellaneous	tt1490017
nm6321912	miscellaneous	tt1490017
nm6321913	miscellaneous	tt1490017
nm6321914	producer,miscellaneous,executive	tt18161082
nm6321914	producer,miscellaneous,executive	tt1490017
nm6321914	producer,miscellaneous,executive	tt6776988
nm6321914	producer,miscellaneous,executive	tt20912232
nm6321915	miscellaneous	tt1490017
nm6321916	miscellaneous	tt1490017
nm6321919	miscellaneous	tt1490017
nm6321920	miscellaneous	tt3594826
nm6321920	miscellaneous	tt1490017
nm6321921	miscellaneous	tt1490017
nm6321925	miscellaneous	tt3594826
nm6321925	miscellaneous	tt1490017
nm6321926	camera_department,cinematographer,miscellaneous	tt1490017
nm6321926	camera_department,cinematographer,miscellaneous	tt10937458
nm6321926	camera_department,cinematographer,miscellaneous	tt6745824
nm6321926	camera_department,cinematographer,miscellaneous	tt8708244
nm6321927	miscellaneous	tt1490017
nm6321927	miscellaneous	tt3594826
nm6321928	miscellaneous	tt1490017
nm6321965	visual_effects,animation_department	tt1809398
nm6321965	visual_effects,animation_department	tt1490017
nm6321966	visual_effects,animation_department,assistant_director	tt3410834
nm6321966	visual_effects,animation_department,assistant_director	tt3014284
nm6321966	visual_effects,animation_department,assistant_director	tt4116284
nm6321966	visual_effects,animation_department,assistant_director	tt1490017
nm6321967	visual_effects,animation_department	tt11324616
nm6321967	visual_effects,animation_department	tt1762399
nm6321967	visual_effects,animation_department	tt1438173
nm6321967	visual_effects,animation_department	tt1490017
nm6321977	miscellaneous	tt1490017
nm6321982	visual_effects,miscellaneous	tt3040964
nm6321982	visual_effects,miscellaneous	tt1490017
nm6321983	miscellaneous	tt1490017
nm6321985	miscellaneous	tt1490017
nm6321987	visual_effects,miscellaneous	tt1490017
nm6321987	visual_effects,miscellaneous	tt3594826
nm6321988	visual_effects,miscellaneous	tt1490017
nm6321988	visual_effects,miscellaneous	tt3594826
nm6321993	miscellaneous	tt1490017
nm6321994	miscellaneous	tt1490017
nm6321995	miscellaneous	tt1490017
nm6322000	miscellaneous	tt1490017
nm6322001	visual_effects,miscellaneous	tt3594826
nm6322001	visual_effects,miscellaneous	tt1490017
nm6322059	art_department	tt1490017
nm6322061	art_department,animation_department,art_director	tt3014284
nm6322061	art_department,animation_department,art_director	tt1219342
nm6322061	art_department,animation_department,art_director	tt4116284
nm6322061	art_department,animation_department,art_director	tt1490017
nm6322063	animation_department,art_department	tt15355654
nm6322063	animation_department,art_department	tt1490017
nm6322066	visual_effects,art_department	tt3691740
nm6322066	visual_effects,art_department	tt0944947
nm6322066	visual_effects,art_department	tt1490017
nm6322066	visual_effects,art_department	tt3896198
nm6322067	art_department	tt1490017
nm6322071	art_department,animation_department	tt4178504
nm6322071	art_department,animation_department	tt0426769
nm6322071	art_department,animation_department	tt11766720
nm6322071	art_department,animation_department	tt1490017
nm6324083	visual_effects,animation_department	tt1490017
nm6324083	visual_effects,animation_department	tt12016276
nm6324090	animation_department	tt1490017
nm6324092	visual_effects,animation_department	tt6679794
nm6324092	visual_effects,animation_department	tt1620680
nm6324092	visual_effects,animation_department	tt1392190
nm6324092	visual_effects,animation_department	tt1490017
nm6324093	animation_department	tt1490017
nm6324094	animation_department	tt1490017
nm6324096	animation_department	tt1490017
nm6324105	animation_department	tt1490017
nm6352827	actor	tt3513498
nm6352827	actor	tt1490017
nm6357143	soundtrack,composer,actor	tt3685236
nm6357143	soundtrack,composer,actor	tt4116284
nm6357143	soundtrack,composer,actor	tt1293847
nm6357143	soundtrack,composer,actor	tt9359796
nm6369406	actor,miscellaneous,writer	tt0187078
nm6369406	actor,miscellaneous,writer	tt1039793
nm6369406	actor,miscellaneous,writer	tt0142342
nm6369406	actor,miscellaneous,writer	tt0362120
nm6375987	editor,editorial_department	tt1072748
nm6375987	editor,editorial_department	tt4116284
nm6375987	editor,editorial_department	tt6684884
nm6375987	editor,editorial_department	tt9347654
nm6385276	miscellaneous,producer,art_department	tt1490017
nm6385276	miscellaneous,producer,art_department	tt2356791
nm6402405	producer,writer,director	tt5834262
nm6402405	producer,writer,director	tt4116284
nm6402405	producer,writer,director	tt5971554
nm6402405	producer,writer,director	tt6182908
nm6429939	editorial_department,miscellaneous,actress	tt3032476
nm6429939	editorial_department,miscellaneous,actress	tt9243946
nm6429939	editorial_department,miscellaneous,actress	tt2356777
nm6429939	editorial_department,miscellaneous,actress	tt0804503
nm6457170	editorial_department	tt9261290
nm6457170	editorial_department	tt4116284
nm6457170	editorial_department	tt2404233
nm6457170	editorial_department	tt11603528
nm6488029	actress	tt4116284
nm6488029	actress	tt3723986
nm6488029	actress	tt3513498
nm6488029	actress	tt3014284
nm6488821	art_department	tt1490017
nm6488821	art_department	tt7504700
nm6488821	art_department	tt4116284
nm6524510	visual_effects	tt10539608
nm6524510	visual_effects	tt0974015
nm6524510	visual_effects	tt4701182
nm6524510	visual_effects	tt9243946
nm6528922	animation_department,visual_effects	tt4116284
nm6528922	animation_department,visual_effects	tt1618442
nm6528922	animation_department,visual_effects	tt0478970
nm6528922	animation_department,visual_effects	tt3014284
nm6532638	animation_department,visual_effects	tt3014284
nm6532638	animation_department,visual_effects	tt0369610
nm6532638	animation_department,visual_effects	tt1490017
nm6532638	animation_department,visual_effects	tt4116284
nm6532640	art_department	tt1490017
nm6532640	art_department	tt4116284
nm6532641	art_department	tt1490017
nm6532642	art_department	tt1490017
nm6532643	miscellaneous,art_department	tt1490017
nm6532643	miscellaneous,art_department	tt5127574
nm6532644	art_department	tt10332322
nm6532644	art_department	tt4116284
nm6532644	art_department	tt1490017
nm6532645	art_department	tt1490017
nm6532645	art_department	tt4116284
nm6532646	art_department	tt10650946
nm6532646	art_department	tt1490017
nm6532647	art_department	tt14182978
nm6532647	art_department	tt4116284
nm6532647	art_department	tt1490017
nm6532648	art_department	tt4116284
nm6532648	art_department	tt1490017
nm6532649	soundtrack,music_department	tt4656392
nm6532649	soundtrack,music_department	tt1490017
nm6532649	soundtrack,music_department	tt3392892
nm6532649	soundtrack,music_department	tt3498954
nm6532650	soundtrack	tt1490017
nm6532651	soundtrack	tt1134674
nm6532651	soundtrack	tt1490017
nm6532652	soundtrack	tt1586680
nm6532652	soundtrack	tt1490017
nm6532653	soundtrack,composer,music_department	tt1490017
nm6532653	soundtrack,composer,music_department	tt2326554
nm6532653	soundtrack,composer,music_department	tt2943178
nm6532653	soundtrack,composer,music_department	tt4334266
nm6532656	art_department,miscellaneous	tt4116284
nm6532656	art_department,miscellaneous	tt1490017
nm6532657	miscellaneous	tt1490017
nm6532658	miscellaneous	tt1490017
nm6532660	miscellaneous	tt1490017
nm6532661	miscellaneous	tt1490017
nm6532662	miscellaneous	tt1490017
nm6532663	miscellaneous	tt1490017
nm6532664	miscellaneous	tt1490017
nm6532665	miscellaneous	tt1490017
nm6532666	miscellaneous	tt1490017
nm6532667	miscellaneous	tt1490017
nm6532668	miscellaneous	tt1490017
nm6532669	miscellaneous	tt1490017
nm6532670	miscellaneous	tt1490017
nm6532671	miscellaneous	tt1490017
nm6532672	miscellaneous	tt1490017
nm6532673	art_department	tt1490017
nm6532674	art_department	tt1490017
nm6532676	art_department	tt9615014
nm6532676	art_department	tt3214286
nm6532676	art_department	tt1490017
nm6532677	art_department	tt5953880
nm6532677	art_department	tt1871731
nm6532677	art_department	tt1490017
nm6532678	art_department	tt1490017
nm6532679	art_department	tt1490017
nm6532680	art_department	tt1490017
nm6532680	art_department	tt4116284
nm6532681	art_department	tt1490017
nm6532682	miscellaneous,art_department	tt1490017
nm6532682	miscellaneous,art_department	tt5127574
nm6532683	art_department	tt1490017
nm6532684	miscellaneous,art_department	tt1490017
nm6532684	miscellaneous,art_department	tt6800590
nm6532685	miscellaneous,visual_effects,art_department	tt4463276
nm6532685	miscellaneous,visual_effects,art_department	tt5127574
nm6532685	miscellaneous,visual_effects,art_department	tt1490017
nm6532686	art_department	tt1490017
nm6532687	art_department	tt1490017
nm6532688	art_department	tt1490017
nm6532689	art_department	tt1490017
nm6532689	art_department	tt4116284
nm6532690	art_department,producer	tt1871731
nm6532690	art_department,producer	tt1490017
nm6532690	art_department,producer	tt5953880
nm6532695	art_department,set_decorator	tt1490017
nm6532695	art_department,set_decorator	tt3014284
nm6532695	art_department,set_decorator	tt1871731
nm6532695	art_department,set_decorator	tt5953880
nm6582399	visual_effects,animation_department	tt4116284
nm6582399	visual_effects,animation_department	tt3741700
nm6582399	visual_effects,animation_department	tt10648342
nm6582399	visual_effects,animation_department	tt5884052
nm6629934	soundtrack,actor,producer	tt9243946
nm6629934	soundtrack,actor,producer	tt4828302
nm6629934	soundtrack,actor,producer	tt12654964
nm6629934	soundtrack,actor,producer	tt10291054
nm6634845	animation_department,visual_effects	tt4116284
nm6634845	animation_department,visual_effects	tt3014284
nm6634845	animation_department,visual_effects	tt6292852
nm6634845	animation_department,visual_effects	tt2015381
nm6637938	actor	tt2477230
nm6637938	actor	tt1413492
nm6637938	actor	tt3829920
nm6637938	actor	tt9243946
nm6655069	animation_department,visual_effects	tt3014284
nm6655069	animation_department,visual_effects	tt7176054
nm6655069	animation_department,visual_effects	tt5117670
nm6655069	animation_department,visual_effects	tt4116284
nm6729552	miscellaneous,location_management	tt4046784
nm6729552	miscellaneous,location_management	tt3315342
nm6729552	miscellaneous,location_management	tt2582782
nm6729552	miscellaneous,location_management	tt9243946
nm6736587	music_department,miscellaneous	tt6987770
nm6736587	music_department,miscellaneous	tt3502172
nm6736587	music_department,miscellaneous	tt4955642
nm6736587	music_department,miscellaneous	tt9243946
nm6740502	miscellaneous,assistant_director	tt0903747
nm6740502	miscellaneous,assistant_director	tt9243946
nm6740502	miscellaneous,assistant_director	tt3032476
nm6740502	miscellaneous,assistant_director	tt2557490
nm6823234	soundtrack,composer,actor	tt2250912
nm6823234	soundtrack,composer,actor	tt1727776
nm6823234	soundtrack,composer,actor	tt4116284
nm6823234	soundtrack,composer,actor	tt4139124
nm6872206	soundtrack	tt1524930
